 %      Time       Latitude      Longitude     Altitude       Vel-Xb       Vel-Yb       Vel-Zb         Roll        Pitch          Yaw       Wander     Accel-Xb     Accel-Yb     Accel-Zb     ARate-Xb     ARate-Yb     ARate-Zb
 %     (SOW)      (radians)      (radians)     (meters)        (m/s)        (m/s)        (m/s)    (radians)    (radians)    (radians)    (radians)       (m/s2)       (m/s2)       (m/s2)      (rad/s)      (rad/s)      (rad/s)
464797.33016   0.8400704167   0.2930623274   282.807194     2.677210     0.126799    -1.795346     0.012093    -0.021516    -0.910049     0.000000    -0.000523     0.065631    -0.084049    -0.000523    -0.001091     0.040397
464797.33516   0.8400704181   0.2930623250   282.816230     2.677592     0.126026    -1.795056     0.012083    -0.021518    -0.910253     0.000000    -0.001122     0.099880    -0.034171    -0.001122    -0.004789     0.041397
464797.34016   0.8400704194   0.2930623226   282.825266     2.678066     0.125301    -1.795261     0.012071    -0.021520    -0.910460     0.000000    -0.000323     0.095007     0.124270    -0.000323    -0.001691     0.040997
464797.34516   0.8400704207   0.2930623202   282.834302     2.678545     0.124718    -1.795516     0.012068    -0.021518    -0.910664     0.000000     0.000376     0.108677    -0.043953     0.000376    -0.001491     0.040397
464797.35016   0.8400704221   0.2930623178   282.843339     2.679063     0.123934    -1.795261     0.012060    -0.021515    -0.910871     0.000000    -0.000123     0.112560    -0.069384    -0.000123    -0.003590     0.043499
464797.35515   0.8400704234   0.2930623153   282.852375     2.679672     0.123068    -1.795251     0.012052    -0.021510    -0.911089     0.000000     0.001475     0.146736     0.063627     0.001475    -0.001591     0.043799
464797.36016   0.8400704247   0.2930623129   282.861411     2.680292     0.122318    -1.795540     0.012058    -0.021502    -0.911304     0.000000     0.000876     0.119274     0.025484     0.000876     0.002508     0.040997
464797.36516   0.8400704260   0.2930623105   282.870447     2.680787     0.121497    -1.795203     0.012069    -0.021501    -0.911511     0.000000    -0.001322     0.102635    -0.201420    -0.001322    -0.000091     0.042798
464797.37016   0.8400704274   0.2930623081   282.879479     2.681334     0.120563    -1.794332     0.012069    -0.021503    -0.911727     0.000000    -0.000523     0.141779    -0.158386    -0.000523    -0.001890     0.044300
464797.37515   0.8400704287   0.2930623057   282.888509     2.681987     0.119885    -1.794085     0.012074    -0.021501    -0.911947     0.000000     0.000476     0.140784     0.059716     0.000476     0.001908     0.043199
464797.38015   0.8400704300   0.2930623032   282.897538     2.682551     0.119435    -1.794339     0.012081    -0.021499    -0.912163     0.000000    -0.000423     0.098705     0.022550    -0.000423    -0.001091     0.043499
464797.38516   0.8400704314   0.2930623008   282.906567     2.683001     0.118908    -1.793951     0.012071    -0.021501    -0.912388     0.000000    -0.001322     0.092854    -0.197509    -0.001322    -0.004989     0.048403
464797.39016   0.8400704327   0.2930622984   282.915593     2.683558     0.118494    -1.792976     0.012057    -0.021506    -0.912627     0.000000    -0.001522     0.150606    -0.185773    -0.001522    -0.002790     0.045701
464797.39516   0.8400704341   0.2930622960   282.924738     2.684352     0.117933    -1.792837     0.012047    -0.021507    -0.912848     0.000000    -0.000523     0.112669     0.132080    -0.000523    -0.000991     0.040997
464797.40016   0.8400704354   0.2930622935   282.933763     2.684752     0.117281    -1.793636     0.012044    -0.021507    -0.913055     0.000000    -0.000523     0.050075     0.180012    -0.000523    -0.002190     0.042098
464797.40515   0.8400704367   0.2930622909   282.943083     2.684987     0.116991    -1.793662     0.012015    -0.021522    -0.913276     0.000000    -0.002121     0.077508    -0.131003    -0.002121    -0.001790     0.045401
464797.41016   0.8400704380   0.2930622885   282.952109     2.685394     0.116501    -1.792951     0.012020    -0.021530    -0.913505     0.000000    -0.002021     0.105950    -0.165231    -0.002021     0.001708     0.046702
464797.41516   0.8400704394   0.2930622861   282.961132     2.685923     0.116045    -1.792953     0.012027    -0.021541    -0.913740     0.000000    -0.003120     0.119743     0.171214    -0.003120    -0.000891     0.047902
464797.42016   0.8400704407   0.2930622836   282.970159     2.686512     0.115515    -1.794156     0.012024    -0.021550    -0.913982     0.000000    -0.001622     0.113966     0.314008    -0.001622    -0.002690     0.049203
464797.42516   0.8400704420   0.2930622812   282.979190     2.687098     0.115164    -1.794808     0.012025    -0.021553    -0.914223     0.000000    -0.000523     0.130624    -0.078181    -0.000523     0.001208     0.046101
464797.43016   0.8400704433   0.2930622787   282.988220     2.687679     0.114922    -1.794024     0.012038    -0.021552    -0.914450     0.000000     0.000276     0.133542    -0.261072     0.000276     0.001708     0.043299
464797.43516   0.8400704447   0.2930622763   282.997247     2.688374     0.114508    -1.793581     0.012041    -0.021546    -0.914672     0.000000     0.001075     0.166736     0.086128     0.001075    -0.002390     0.047402
464797.44016   0.8400704460   0.2930622739   283.006276     2.689207     0.114209    -1.794583     0.012040    -0.021539    -0.914911     0.000000     0.000676     0.175473     0.315964     0.000676     0.000109     0.048403
464797.44518   0.8400704473   0.2930622714   283.015308     2.690071     0.114228    -1.795053     0.012048    -0.021539    -0.915151     0.000000    -0.001422     0.187206    -0.157403    -0.001422     0.000908     0.047102
464797.45016   0.8400704486   0.2930622690   283.024338     2.690970     0.114292    -1.793761     0.012045    -0.021544    -0.915388     0.000000    -0.001522     0.197032    -0.361812    -0.001522    -0.004389     0.048203
464797.45515   0.8400704499   0.2930622665   283.033362     2.692112     0.114253    -1.792875     0.012033    -0.021546    -0.915628     0.000000    -0.000323     0.275295     0.040159    -0.000323    -0.002190     0.047302
464797.46015   0.8400704513   0.2930622641   283.042386     2.693467     0.114306    -1.793711     0.012040    -0.021542    -0.915859     0.000000     0.001275     0.280141     0.304228     0.001275     0.002708     0.043899
464797.46515   0.8400704526   0.2930622616   283.051414     2.694693     0.114286    -1.794371     0.012049    -0.021533    -0.916081     0.000000     0.001175     0.229198    -0.068403     0.001175    -0.000991     0.045801
464797.47015   0.8400704539   0.2930622592   283.060441     2.695776     0.114155    -1.793521     0.012042    -0.021531    -0.916318     0.000000    -0.001222     0.226240    -0.278683    -0.001222    -0.003789     0.050905
464797.47516   0.8400704552   0.2930622567   283.069465     2.697006     0.114234    -1.792852     0.012040    -0.021538    -0.916572     0.000000    -0.002321     0.284985     0.038201    -0.002321     0.000609     0.050404
464797.48016   0.8400704566   0.2930622543   283.078489     2.698387     0.114341    -1.793588     0.012046    -0.021544    -0.916822     0.000000    -0.001322     0.277223     0.273909    -0.001322    -0.000291     0.048703
464797.48515   0.8400704579   0.2930622518   283.087516     2.699674     0.114163    -1.794437     0.012044    -0.021546    -0.917067     0.000000    -0.000223     0.243980     0.057764    -0.000223    -0.002790     0.049704
464797.49016   0.8400704592   0.2930622493   283.096545     2.700828     0.113968    -1.794146     0.012040    -0.021544    -0.917312     0.000000    -0.000223     0.236144    -0.186745    -0.000223    -0.000691     0.047502
464797.49515   0.8400704605   0.2930622469   283.105572     2.701935     0.113968    -1.793666     0.012049    -0.021546    -0.917546     0.000000    -0.001522     0.231274     0.002017    -0.001522     0.002108     0.045100
464797.50016   0.8400704619   0.2930622444   283.114599     2.703005     0.113837    -1.794206     0.012057    -0.021552    -0.917775     0.000000    -0.001621     0.208830     0.224032    -0.001621    -0.000891     0.047602
464797.50516   0.8400704632   0.2930622420   283.123629     2.704063     0.113572    -1.795036     0.012056    -0.021553    -0.918018     0.000000     0.000177     0.221554     0.099822     0.000177    -0.001790     0.050705
464797.51016   0.8400704645   0.2930622395   283.132661     2.705071     0.113444    -1.794956     0.012060    -0.021551    -0.918267     0.000000    -0.000323     0.201974    -0.152511    -0.000323     0.001108     0.047802
464797.51516   0.8400704658   0.2930622370   283.141691     2.705991     0.113303    -1.794422     0.012066    -0.021556    -0.918505     0.000000    -0.002420     0.188323    -0.059596    -0.002420    -0.000691     0.047402
464797.52016   0.8400704672   0.2930622346   283.150721     2.706907     0.112972    -1.794638     0.012066    -0.021564    -0.918746     0.000000    -0.001921     0.188403     0.160463    -0.001921    -0.001490     0.049704
464797.52516   0.8400704685   0.2930622321   283.159752     2.707889     0.112710    -1.795221     0.012072    -0.021568    -0.918990     0.000000    -0.000722     0.217787     0.060705    -0.000722     0.001808     0.046702
464797.53016   0.8400704698   0.2930622296   283.168784     2.708808     0.112542    -1.795066     0.012083    -0.021573    -0.919219     0.000000    -0.002121     0.168931    -0.143702    -0.002121     0.000609     0.044099
464797.53516   0.8400704711   0.2930622271   283.177815     2.709642     0.112237    -1.794518     0.012078    -0.021583    -0.919445     0.000000    -0.002620     0.178803    -0.064481    -0.002620    -0.004589     0.047402
464797.54016   0.8400704725   0.2930622247   283.186844     2.710568     0.112003    -1.794612     0.012068    -0.021590    -0.919685     0.000000    -0.001022     0.198430     0.124280    -0.001022    -0.001690     0.049203
464797.54516   0.8400704738   0.2930622222   283.195875     2.711623     0.111958    -1.794908     0.012068    -0.021589    -0.919928     0.000000     0.000177     0.239504    -0.015578     0.000177    -0.000091     0.047602
464797.55016   0.8400704751   0.2930622197   283.204906     2.712670     0.111782    -1.794796     0.012067    -0.021585    -0.920169     0.000000     0.000576     0.194468    -0.033184     0.000576    -0.002790     0.049304
464797.55516   0.8400704764   0.2930622172   283.213936     2.713719     0.111497    -1.794846     0.012059    -0.021581    -0.920418     0.000000    -0.000023     0.241375     0.060705    -0.000023    -0.002590     0.051005
464797.56016   0.8400704778   0.2930622148   283.222968     2.714893     0.111389    -1.795315     0.012059    -0.021580    -0.920667     0.000000    -0.000323     0.240382     0.131123    -0.000323     0.000609     0.046802
464797.56515   0.8400704791   0.2930622123   283.232001     2.716097     0.111182    -1.795481     0.012063    -0.021581    -0.920901     0.000000    -0.000922     0.258969    -0.083066    -0.000922    -0.000891     0.046902
464797.57016   0.8400704804   0.2930622098   283.241034     2.717364     0.110705    -1.795288     0.012060    -0.021584    -0.921139     0.000000    -0.001222     0.262907     0.013759    -0.001222    -0.002490     0.049404
464797.57516   0.8400704817   0.2930622073   283.250068     2.718732     0.110316    -1.795688     0.012062    -0.021585    -0.921386     0.000000    -0.000223     0.300085     0.154597    -0.000223     0.001009     0.049203
464797.58016   0.8400704830   0.2930622048   283.259104     2.720061     0.110160    -1.796252     0.012073    -0.021583    -0.921630     0.000000     0.000177     0.245292     0.053861     0.000177     0.001408     0.047802
464797.58516   0.8400704844   0.2930622023   283.268140     2.721269     0.109882    -1.796032     0.012072    -0.021583    -0.921872     0.000000    -0.001421     0.256052    -0.157396    -0.001421    -0.004089     0.049804
464797.59016   0.8400704857   0.2930621998   283.277175     2.722569     0.109438    -1.795806     0.012058    -0.021586    -0.922125     0.000000    -0.000622     0.274659     0.096891    -0.000622    -0.003889     0.052006
464797.59515   0.8400704871   0.2930621974   283.286015     2.724395     0.109138    -1.796897     0.012057    -0.021591    -0.922388     0.000000     0.001076     0.255427     0.371712     0.001076    -0.000791     0.054808
464797.60016   0.8400704885   0.2930621949   283.295059     2.725512     0.109097    -1.798413     0.012057    -0.021585    -0.922673     0.000000     0.000277     0.196666     0.222084     0.000277    -0.001990     0.062314
464797.60516   0.8400704899   0.2930621922   283.304411     2.726212     0.109606    -1.798906     0.012041    -0.021605    -0.922995     0.000000    -0.000522     0.227046     0.017675    -0.000522    -0.002190     0.068919
